rental_id,customer_id,car_id,rental_date,return_date
RNT4049,CUST13459,CAR89,2022-01-19,2024-04-01
RNT4050,CUST752,CAR42,2024-04-01,2024-01-01
RNT4051,CUST5866,CAR1,2024-01-08,2024-08-16
RNT4052,CUST2532,CAR67,2022-02-22,2021-10-10
RNT4053,CUST2211,CAR20,2022-07-06,2023-04-28
RNT4054,CUST2116,CAR26,2022-11-21,2022-10-02
RNT4055,CUST13539,CAR58,2021-11-25,2023-08-01
RNT4056,CUST7830,CAR66,2022-12-20,2022-09-20
RNT4057,CUST11259,CAR76,2023-12-11,2024-05-17
RNT4058,CUST143,CAR21,2022-01-24,2022-10-27
RNT4059,CUST5598,CAR12,2022-06-26,2023-02-15
RNT4060,CUST2973,CAR68,2022-11-22,2024-03-14
RNT4061,CUST12208,CAR87,2024-04-16,2024-04-13
RNT4062,CUST897,CAR83,2023-05-09,2023-10-08
RNT4063,CUST10472,CAR78,2022-06-23,2024-03-09
RNT4064,CUST12071,CAR56,2024-05-10,2022-07-22
RNT4065,CUST3601,CAR23,2021-11-06,2024-02-07
RNT4066,CUST5496,CAR71,2024-06-03,2023-08-05
RNT4067,CUST15793,CAR21,2023-04-04,2023-01-15
RNT4068,CUST11095,CAR17,2022-04-02,2024-05-23
RNT4069,CUST2054,CAR86,2021-09-24,2023-07-02
RNT4070,CUST14897,CAR56,2024-04-07,2023-09-20
RNT4071,CUST2483,CAR5,2024-05-12,2023-02-18
RNT4072,CUST17305,CAR48,2023-04-06,2022-12-21
RNT4073,CUST6299,CAR61,2024-02-23,2021-10-09
RNT4074,CUST17097,CAR18,2021-09-29,2021-10-12
RNT4075,CUST4653,CAR42,2024-08-24,2022-12-30
RNT4076,CUST1688,CAR71,2023-12-04,2024-01-27
RNT4077,CUST11737,CAR59,2021-11-14,2022-10-19
RNT4078,CUST8485,CAR55,2023-04-10,2023-09-11
RNT4079,CUST11733,CAR77,2024-03-03,2021-12-21
RNT4080,CUST16165,CAR50,2022-06-09,2023-12-03
RNT4081,CUST7145,CAR90,2023-01-29,2023-11-29
RNT4082,CUST9678,CAR57,2022-09-02,2022-09-11
RNT4083,CUST4089,CAR87,2023-04-29,2023-07-02
RNT4084,CUST4122,CAR58,2023-08-10,2024-08-03
RNT4085,CUST7201,CAR71,2021-09-22,2024-06-03
RNT4086,CUST11152,CAR59,2023-11-06,2021-11-24
RNT4087,CUST8608,CAR29,2022-01-14,2023-06-03
RNT4088,CUST8592,CAR73,2024-01-29,2022-10-22
RNT4089,CUST8390,CAR68,2023-08-04,2023-04-27
RNT4090,CUST4582,CAR27,2024-04-15,2024-04-04
RNT4091,CUST13160,CAR92,2021-10-28,2022-05-03
RNT4092,CUST4170,CAR84,2022-05-06,2023-10-28
RNT4093,CUST2138,CAR75,2023-04-19,2023-08-07
RNT4094,CUST2245,CAR59,2023-03-02,2023-09-03
RNT4095,CUST8684,CAR51,2022-05-26,2023-05-22
RNT4096,CUST12412,CAR65,2024-05-17,2023-06-20
RNT4097,CUST15254,CAR85,2023-03-22,2022-07-13
RNT4098,CUST2522,CAR37,2024-01-07,2021-12-12
RNT4099,CUST8325,CAR61,2023-02-02,2021-12-19
RNT4100,CUST15255,CAR13,2022-06-13,2024-09-11
RNT4101,CUST7267,CAR54,2021-09-16,2021-11-11
RNT4102,CUST4352,CAR80,2023-05-21,2022-07-15
RNT4103,CUST17003,CAR82,2024-02-13,2022-06-04
RNT4104,CUST12287,CAR73,2024-04-16,2021-12-02
RNT4105,CUST8263,CAR53,2023-03-03,2024-06-13
RNT4106,CUST3464,CAR12,2023-11-12,2023-12-12
RNT4107,CUST351,CAR75,2023-10-17,2024-01-07
RNT4108,CUST16380,CAR10,2023-07-23,2024-07-06
RNT4109,CUST6226,CAR34,2022-05-17,2021-11-29
RNT4110,CUST12362,CAR81,2024-08-26,2022-08-15
RNT4111,CUST13168,CAR28,2022-12-04,2023-07-27
RNT4112,CUST835,CAR45,2023-02-17,2022-02-11
RNT4113,CUST5430,CAR50,2023-09-11,2024-09-07
RNT4114,CUST2516,CAR32,2023-12-27,2021-10-19
RNT4115,CUST9001,CAR7,2023-07-13,2023-01-21
RNT4116,CUST4718,CAR78,2022-02-16,2022-05-28
RNT4117,CUST6027,CAR44,2022-03-24,2024-06-16
RNT4118,CUST15555,CAR85,2024-02-10,2023-09-01
RNT4119,CUST11014,CAR1,2024-03-22,2021-12-30
RNT4120,CUST12013,CAR27,2023-10-28,2024-01-27
RNT4121,CUST5452,CAR62,2024-06-25,2023-01-30
RNT4122,CUST11979,CAR69,2024-07-13,2023-01-01
RNT4123,CUST8234,CAR91,2024-06-04,2022-10-15
RNT4124,CUST12123,CAR48,2023-10-17,2023-09-11
RNT4125,CUST8715,CAR70,2022-08-25,2022-11-14
RNT4126,CUST10104,CAR51,2022-10-20,2022-11-29
RNT4127,CUST4927,CAR72,2023-12-09,2023-12-27
RNT4128,CUST4662,CAR7,2023-03-11,2022-07-10
RNT4129,CUST14181,CAR59,2024-06-18,2023-08-27
RNT4130,CUST4301,CAR47,2022-10-11,2023-05-17
RNT4131,CUST3664,CAR32,2022-08-31,2022-12-04
RNT4132,CUST14976,CAR1,2023-05-16,2023-09-03
RNT4133,CUST3366,CAR52,2023-12-30,2024-03-20
RNT4134,CUST2603,CAR44,2024-04-01,2023-09-29
RNT4135,CUST7566,CAR31,2023-09-24,2024-07-03
RNT4136,CUST4711,CAR92,2023-08-25,2022-12-24
RNT4137,CUST799,CAR37,2023-08-08,2022-11-13
RNT4138,CUST5311,CAR29,2021-11-20,2022-10-26
RNT4139,CUST12338,CAR53,2022-10-09,2022-02-27
RNT4140,CUST11538,CAR4,2022-08-09,2024-08-19
RNT4141,CUST93,CAR32,2022-10-12,2022-02-21
RNT4142,CUST16236,CAR25,2021-11-19,2023-11-20
RNT4143,CUST2026,CAR84,2022-05-14,2023-12-27
RNT4144,CUST10587,CAR57,2023-09-13,2022-03-27
RNT4145,CUST3853,CAR76,2024-03-02,2023-06-06
RNT4146,CUST1317,CAR83,2022-07-25,2022-04-28
RNT4147,CUST12529,CAR85,2022-10-30,2023-07-27
RNT4148,CUST9089,CAR45,2023-11-26,2023-01-23
RNT4149,CUST16816,CAR72,2022-02-03,2024-05-21
RNT4150,CUST11971,CAR72,2024-04-12,2022-05-19
RNT4151,CUST11768,CAR3,2024-06-09,2023-09-25
RNT4152,CUST6820,CAR46,2024-04-25,2023-10-07
RNT4153,CUST1809,CAR36,2023-02-25,2021-10-15
RNT4154,CUST14208,CAR88,2024-05-10,2023-03-21
RNT4155,CUST10820,CAR31,2023-01-22,2023-07-13
RNT4156,CUST12250,CAR20,2023-05-15,2024-08-13
RNT4157,CUST15705,CAR5,2022-02-08,2024-01-22
RNT4158,CUST2630,CAR48,2024-06-03,2024-02-23
RNT4159,CUST16542,CAR31,2022-11-13,2024-09-04
RNT4160,CUST8652,CAR88,2023-12-13,2023-10-10
RNT4161,CUST6237,CAR28,2024-02-20,2023-06-11
RNT4162,CUST801,CAR21,2023-09-03,2024-07-02
RNT4163,CUST14393,CAR12,2022-04-09,2023-11-04
RNT4164,CUST6821,CAR93,2023-09-20,2023-11-05
RNT4165,CUST2071,CAR87,2022-02-03,2023-01-18
RNT4166,CUST14691,CAR16,2022-01-07,2022-04-04
RNT4167,CUST13315,CAR5,2022-05-19,2022-07-20
RNT4168,CUST15864,CAR56,2023-08-07,2023-01-06
RNT4169,CUST7260,CAR39,2024-01-27,2023-11-03
RNT4170,CUST2367,CAR19,2024-01-01,2022-12-17
RNT4171,CUST8816,CAR29,2023-09-14,2023-09-06
RNT4172,CUST1587,CAR84,2023-08-21,2023-06-22
RNT4173,CUST5839,CAR15,2022-06-28,2023-03-01
RNT4174,CUST5414,CAR61,2024-06-16,2024-05-29
RNT4175,CUST13503,CAR29,2021-10-02,2024-03-20
RNT4176,CUST13163,CAR35,2022-08-10,2024-02-26
RNT4177,CUST8729,CAR36,2024-01-21,2021-09-18
RNT4178,CUST1139,CAR25,2023-01-14,2023-08-10
RNT4179,CUST360,CAR12,2023-05-10,2023-09-16
RNT4180,CUST17256,CAR0,2024-03-29,2024-06-20
RNT4181,CUST7951,CAR17,2024-08-10,2024-02-04
RNT4182,CUST15825,CAR35,2022-09-04,2024-09-14
RNT4183,CUST1864,CAR69,2023-11-28,2022-09-10
RNT4184,CUST13166,CAR22,2024-03-06,2021-12-01
RNT4185,CUST812,CAR72,2023-08-01,2022-10-23
RNT4186,CUST15235,CAR30,2024-01-02,2023-01-13
RNT4187,CUST12522,CAR34,2024-01-18,2024-05-09
RNT4188,CUST12264,CAR7,2021-09-26,2024-08-28
RNT4189,CUST15259,CAR59,2021-11-17,2021-11-09
RNT4190,CUST7345,CAR38,2022-03-29,2022-02-08
RNT4191,CUST10497,CAR55,2023-11-24,2022-04-25
RNT4192,CUST9215,CAR52,2023-05-02,2022-03-20
RNT4193,CUST7469,CAR54,2022-10-08,2023-12-06
RNT4194,CUST16993,CAR25,2023-10-27,2023-10-29
RNT4195,CUST6568,CAR23,2022-01-15,2022-05-18
RNT4196,CUST3087,CAR5,2022-10-31,2024-06-25
RNT4197,CUST6050,CAR9,2023-11-26,2023-10-12
RNT4198,CUST6713,CAR48,2024-01-31,2023-01-09
RNT4199,CUST14897,CAR8,2023-11-08,2023-02-23
RNT4200,CUST7968,CAR53,2024-09-02,2024-07-07
RNT4201,CUST10910,CAR58,2022-03-03,2024-02-15
RNT4202,CUST1373,CAR9,2024-08-19,2022-01-10
RNT4203,CUST12750,CAR20,2022-10-17,2023-11-21
RNT4204,CUST9512,CAR83,2024-05-08,2022-07-28
RNT4205,CUST13415,CAR47,2021-11-18,2023-10-16
RNT4206,CUST5341,CAR41,2022-12-19,2024-05-28
RNT4207,CUST3849,CAR34,2023-02-10,2024-08-23
RNT4208,CUST649,CAR72,2022-02-23,2022-02-25
RNT4209,CUST5329,CAR74,2023-12-02,2022-03-20
RNT4210,CUST1753,CAR76,2022-08-14,2022-10-29
RNT4211,CUST3656,CAR90,2022-07-26,2023-12-13
RNT4212,CUST11177,CAR77,2022-05-14,2021-12-11
RNT4213,CUST11631,CAR27,2024-03-21,2022-08-28
RNT4214,CUST7159,CAR34,2024-07-16,2024-05-07
RNT4215,CUST12395,CAR78,2022-12-10,2022-08-25
RNT4216,CUST2631,CAR16,2024-08-24,2023-01-31
RNT4217,CUST2169,CAR46,2022-09-02,2024-09-08
RNT4218,CUST1085,CAR75,2023-12-10,2022-08-01
RNT4219,CUST14684,CAR63,2024-05-13,2021-10-09
RNT4220,CUST16663,CAR70,2022-12-27,2023-05-17
RNT4221,CUST939,CAR80,2021-12-14,2021-11-11
RNT4222,CUST12298,CAR48,2023-12-15,2022-08-14
RNT4223,CUST2562,CAR77,2023-12-10,2024-06-10
RNT4224,CUST14162,CAR35,2022-06-13,2023-07-09
RNT4225,CUST2634,CAR71,2022-12-20,2024-01-12
RNT4226,CUST15208,CAR83,2024-04-02,2022-04-25
RNT4227,CUST1797,CAR10,2023-07-15,2021-12-19
RNT4228,CUST9708,CAR81,2021-11-20,2024-08-04
RNT4229,CUST15466,CAR86,2023-01-17,2022-09-27
RNT4230,CUST2488,CAR72,2022-01-28,2024-06-11
RNT4231,CUST3805,CAR54,2022-06-11,2024-03-25
RNT4232,CUST8182,CAR91,2023-05-24,2022-09-24
RNT4233,CUST5327,CAR73,2022-06-22,2022-05-23
RNT4234,CUST15869,CAR81,2023-04-09,2021-12-08
RNT4235,CUST16782,CAR23,2024-03-09,2021-09-21
RNT4236,CUST7966,CAR80,2024-08-15,2023-10-21
RNT4237,CUST11511,CAR19,2024-01-23,2024-02-15
RNT4238,CUST2965,CAR67,2023-11-04,2022-05-28
RNT4239,CUST12400,CAR12,2024-03-21,2022-12-25
RNT4240,CUST1685,CAR4,2024-05-25,2022-12-12
RNT4241,CUST8667,CAR15,2022-10-16,2023-05-06
RNT4242,CUST16991,CAR63,2023-07-24,2023-04-12
RNT4243,CUST12220,CAR12,2022-08-16,2023-06-16
RNT4244,CUST8949,CAR58,2023-09-14,2022-12-24
RNT4245,CUST5000,CAR11,2023-06-20,2024-06-18
RNT4246,CUST2206,CAR67,2022-03-07,2023-10-09
RNT4247,CUST10519,CAR33,2023-01-08,2022-04-12
RNT4248,CUST16634,CAR85,2023-03-31,2022-06-17
RNT4249,CUST5770,CAR83,2024-08-20,2023-04-23
RNT4250,CUST5224,CAR11,2022-06-06,2023-04-09
RNT4251,CUST683,CAR46,2024-07-11,2023-01-23
RNT4252,CUST1,CAR62,2022-11-21,2023-02-08
RNT4253,CUST2080,CAR7,2023-11-04,2023-05-22
RNT4254,CUST3297,CAR20,2022-08-30,2023-08-18
RNT4255,CUST12466,CAR85,2022-09-23,2024-05-28
RNT4256,CUST13739,CAR5,2024-06-02,2024-03-08
RNT4257,CUST8283,CAR74,2022-10-23,2023-02-16
RNT4258,CUST4773,CAR20,2024-05-20,2023-07-26
RNT4259,CUST4932,CAR88,2023-07-22,2022-01-31
RNT4260,CUST4485,CAR56,2023-06-17,2023-02-24
RNT4261,CUST5458,CAR2,2021-12-24,2024-08-18
RNT4262,CUST3334,CAR90,2021-12-22,2023-12-06
RNT4263,CUST14706,CAR47,2022-10-08,2022-04-09
RNT4264,CUST1241,CAR12,2022-04-27,2024-04-01
RNT4265,CUST4937,CAR26,2021-09-23,2023-01-20
RNT4266,CUST14063,CAR64,2023-02-27,2023-08-18
RNT4267,CUST2226,CAR12,2022-06-13,2023-08-02
RNT4268,CUST15961,CAR48,2023-06-13,2024-02-10
RNT4269,CUST337,CAR40,2023-02-05,2022-05-16
RNT4270,CUST14307,CAR11,2023-11-28,2024-02-27
RNT4271,CUST5903,CAR71,2021-11-19,2023-09-09
RNT4272,CUST13588,CAR92,2024-01-04,2024-06-03
RNT4273,CUST1057,CAR58,2022-02-22,2021-09-28
RNT4274,CUST16224,CAR74,2023-06-11,2023-05-06
RNT4275,CUST9462,CAR85,2022-06-17,2022-12-27
RNT4276,CUST16204,CAR41,2023-09-06,2022-04-05
RNT4277,CUST6209,CAR68,2022-11-03,2022-10-21
RNT4278,CUST628,CAR75,2023-05-18,2021-10-01
RNT4279,CUST7872,CAR22,2024-07-16,2022-07-01
RNT4280,CUST3838,CAR26,2022-06-12,2022-01-03
RNT4281,CUST1926,CAR9,2024-04-28,2023-12-07
RNT4282,CUST3929,CAR42,2022-03-25,2024-02-20
RNT4283,CUST209,CAR8,2022-03-25,2024-03-10
RNT4284,CUST242,CAR34,2023-07-01,2023-11-29
RNT4285,CUST16978,CAR90,2022-03-30,2023-04-27
RNT4286,CUST10104,CAR49,2024-08-08,2021-12-09
RNT4287,CUST9211,CAR58,2022-05-08,2023-10-04
RNT4288,CUST2120,CAR55,2023-08-08,2024-09-02
RNT4289,CUST10997,CAR63,2022-06-11,2024-08-24
RNT4290,CUST1731,CAR8,2022-11-17,2024-05-10
RNT4291,CUST8972,CAR12,2023-11-02,2022-03-04
RNT4292,CUST16180,CAR50,2024-01-31,2022-03-20
RNT4293,CUST3982,CAR78,2021-11-15,2023-06-30
RNT4294,CUST2630,CAR2,2022-11-11,2022-08-11
RNT4295,CUST6765,CAR76,2024-09-05,2024-08-18
RNT4296,CUST9378,CAR46,2023-07-01,2023-05-09
RNT4297,CUST5565,CAR19,2024-07-20,2024-04-03
RNT4298,CUST8921,CAR50,2023-08-23,2023-12-09
RNT4299,CUST1604,CAR78,2022-08-20,2023-12-10
RNT4300,CUST11433,CAR26,2024-08-14,2024-02-13
RNT4301,CUST12192,CAR16,2022-06-29,2023-03-04
RNT4302,CUST12041,CAR17,2024-06-16,2023-12-23
RNT4303,CUST11524,CAR38,2023-08-01,2024-05-02
RNT4304,CUST12031,CAR54,2022-07-15,2024-02-08
RNT4305,CUST14666,CAR85,2024-06-09,2023-08-16
RNT4306,CUST8343,CAR45,2024-04-15,2022-05-19
RNT4307,CUST15883,CAR33,2024-04-12,2022-12-21
RNT4308,CUST5372,CAR85,2024-08-19,2024-02-10
RNT4309,CUST968,CAR15,2022-11-02,2024-06-24
RNT4310,CUST4974,CAR88,2023-11-13,2021-10-01
RNT4311,CUST6191,CAR21,2021-11-13,2022-07-13
RNT4312,CUST13678,CAR82,2023-05-27,2023-11-07
RNT4313,CUST12508,CAR20,2023-01-19,2023-01-19
RNT4314,CUST14652,CAR70,2022-06-19,2023-06-10
RNT4315,CUST5986,CAR27,2022-01-08,2021-11-13
RNT4316,CUST15970,CAR34,2024-03-04,2022-09-25
RNT4317,CUST16063,CAR54,2023-12-02,2023-02-16
RNT4318,CUST3316,CAR71,2022-06-06,2023-01-19
RNT4319,CUST3890,CAR46,2022-06-04,2023-09-12
RNT4320,CUST1366,CAR53,2022-09-26,2023-04-16
RNT4321,CUST17046,CAR8,2023-11-21,2024-03-16
RNT4322,CUST13171,CAR91,2024-04-24,2024-03-14
RNT4323,CUST7100,CAR68,2023-09-26,2023-05-05
RNT4324,CUST9436,CAR39,2022-11-22,2022-09-18
RNT4325,CUST10044,CAR86,2022-03-16,2024-01-31
RNT4326,CUST8254,CAR74,2024-02-02,2021-09-25
RNT4327,CUST624,CAR73,2023-05-02,2024-06-10
RNT4328,CUST4733,CAR78,2023-11-17,2022-02-11
RNT4329,CUST8763,CAR49,2023-05-28,2023-11-15
RNT4330,CUST15221,CAR1,2022-09-17,2023-10-11
RNT4331,CUST7273,CAR60,2024-06-28,2024-03-28
RNT4332,CUST5570,CAR44,2022-03-19,2023-09-12
RNT4333,CUST11256,CAR58,2022-02-03,2023-09-11
RNT4334,CUST4926,CAR69,2022-04-02,2022-08-08
RNT4335,CUST6735,CAR47,2022-06-14,2023-03-23
RNT4336,CUST9066,CAR78,2023-05-01,2022-03-23
RNT4337,CUST11129,CAR31,2022-02-09,2022-05-15
RNT4338,CUST15833,CAR50,2023-03-28,2023-09-06
RNT4339,CUST12367,CAR68,2022-12-25,2023-08-19
RNT4340,CUST5014,CAR74,2024-04-10,2024-08-13
RNT4341,CUST1661,CAR62,2022-08-04,2024-08-12
RNT4342,CUST6836,CAR37,2023-09-17,2023-12-06
RNT4343,CUST16132,CAR45,2023-11-14,2023-10-23
RNT4344,CUST7779,CAR33,2024-03-12,2024-07-08
RNT4345,CUST14318,CAR20,2024-01-31,2022-09-15
RNT4346,CUST5362,CAR91,2023-12-21,2021-12-22
RNT4347,CUST3179,CAR36,2022-10-15,2024-02-03
RNT4348,CUST961,CAR45,2022-04-17,2024-01-15
RNT4349,CUST8499,CAR19,2021-09-18,2022-03-12
RNT4350,CUST3986,CAR74,2022-06-17,2023-11-06
RNT4351,CUST15800,CAR73,2022-12-14,2024-05-27
RNT4352,CUST16804,CAR40,2023-06-08,2024-08-18
RNT4353,CUST1621,CAR74,2022-04-20,2023-08-24
RNT4354,CUST2221,CAR71,2024-02-25,2023-09-12
RNT4355,CUST12637,CAR45,2023-04-03,2023-06-12
RNT4356,CUST15872,CAR13,2022-06-25,2022-10-23
RNT4357,CUST6314,CAR57,2022-02-10,2022-04-21
RNT4358,CUST5230,CAR87,2024-06-03,2023-04-13
RNT4359,CUST13721,CAR65,2022-01-27,2023-12-04
RNT4360,CUST4276,CAR17,2022-04-18,2024-02-18
RNT4361,CUST15326,CAR93,2021-11-13,2024-01-14
RNT4362,CUST6632,CAR9,2022-10-20,2022-04-02
RNT4363,CUST9996,CAR8,2024-08-29,2023-10-15
RNT4364,CUST13968,CAR74,2023-12-03,2022-01-07
RNT4365,CUST15818,CAR17,2024-04-01,2023-09-20
RNT4366,CUST14481,CAR77,2023-11-23,2023-09-14
RNT4367,CUST14226,CAR65,2022-06-11,2021-10-21
RNT4368,CUST10681,CAR83,2023-09-10,2023-10-24
RNT4369,CUST11914,CAR29,2021-11-22,2021-10-19
RNT4370,CUST155,CAR78,2023-10-25,2021-10-19
RNT4371,CUST9443,CAR0,2022-02-20,2023-11-03
RNT4372,CUST7793,CAR49,2024-01-10,2023-10-13
RNT4373,CUST4421,CAR40,2023-01-06,2022-07-31
RNT4374,CUST9011,CAR35,2022-05-14,2024-02-29
RNT4375,CUST15300,CAR13,2022-07-12,2023-02-09
RNT4376,CUST13125,CAR35,2022-09-18,2023-11-04
RNT4377,CUST9333,CAR81,2021-12-29,2023-09-20
RNT4378,CUST2530,CAR91,2022-09-02,2023-11-27
RNT4379,CUST6358,CAR8,2022-05-07,2022-08-24
RNT4380,CUST8445,CAR12,2021-10-07,2022-03-02
RNT4381,CUST6428,CAR84,2023-08-10,2023-12-24
RNT4382,CUST3571,CAR24,2022-10-15,2022-09-13
RNT4383,CUST5988,CAR89,2022-05-15,2022-07-01
RNT4384,CUST6391,CAR71,2022-11-22,2023-07-08
RNT4385,CUST6747,CAR35,2022-06-08,2021-10-27
RNT4386,CUST6557,CAR77,2022-02-18,2022-01-01
RNT4387,CUST17220,CAR85,2024-01-24,2024-07-20
RNT4388,CUST17061,CAR18,2023-10-14,2023-03-09
RNT4389,CUST8258,CAR31,2023-09-03,2022-04-21
RNT4390,CUST9666,CAR16,2024-07-24,2022-12-03
RNT4391,CUST3182,CAR92,2024-03-17,2023-06-26
RNT4392,CUST5954,CAR36,2022-11-23,2022-02-28
RNT4393,CUST5857,CAR23,2023-04-29,2023-09-21
RNT4394,CUST3333,CAR49,2022-11-04,2022-06-30
RNT4395,CUST7078,CAR13,2024-06-20,2022-09-14
RNT4396,CUST16393,CAR48,2024-03-24,2022-04-16
RNT4397,CUST1067,CAR11,2022-12-21,2022-07-05
RNT4398,CUST9150,CAR22,2024-04-17,2024-09-02
RNT4399,CUST235,CAR69,2022-09-25,2024-01-01
RNT4400,CUST9387,CAR58,2023-05-31,2022-02-08
RNT4401,CUST1380,CAR64,2023-06-10,2021-11-22
RNT4402,CUST8435,CAR53,2022-05-04,2021-10-21
RNT4403,CUST7448,CAR43,2022-02-19,2023-09-17
RNT4404,CUST6378,CAR70,2022-08-01,2024-03-01
RNT4405,CUST15424,CAR72,2023-02-09,2022-12-07
RNT4406,CUST754,CAR92,2023-09-19,2022-04-28
RNT4407,CUST12988,CAR81,2024-07-26,2021-12-28
RNT4408,CUST15269,CAR22,2023-01-10,2023-01-11
RNT4409,CUST17048,CAR51,2023-05-15,2022-01-27
RNT4410,CUST100,CAR86,2022-08-25,2022-01-10
RNT4411,CUST1980,CAR59,2024-02-24,2023-11-16
RNT4412,CUST13381,CAR79,2024-01-27,2023-05-25
RNT4413,CUST805,CAR46,2023-01-29,2023-07-18
RNT4414,CUST8426,CAR57,2024-03-15,2024-02-19
RNT4415,CUST5702,CAR90,2023-02-24,2023-09-12
RNT4416,CUST4783,CAR9,2022-04-12,2021-09-24
RNT4417,CUST6778,CAR70,2022-12-25,2022-01-11
RNT4418,CUST15739,CAR70,2023-12-18,2024-02-06
RNT4419,CUST3309,CAR30,2022-10-02,2023-07-20
RNT4420,CUST15542,CAR62,2022-08-26,2022-12-19
RNT4421,CUST15637,CAR12,2024-07-23,2021-12-15
RNT4422,CUST11430,CAR3,2022-06-17,2022-01-06
RNT4423,CUST5738,CAR18,2023-05-20,2022-01-15
RNT4424,CUST5686,CAR7,2023-07-10,2023-03-19
RNT4425,CUST10955,CAR92,2023-08-06,2023-02-03
RNT4426,CUST2753,CAR18,2023-05-22,2023-05-21
RNT4427,CUST674,CAR43,2023-04-09,2024-08-10
RNT4428,CUST892,CAR7,2022-03-05,2022-05-21
RNT4429,CUST5526,CAR93,2022-02-22,2024-05-14
RNT4430,CUST7209,CAR19,2024-08-28,2021-10-04
RNT4431,CUST8812,CAR30,2022-12-12,2024-02-01
RNT4432,CUST9725,CAR19,2023-02-12,2021-12-14
RNT4433,CUST2792,CAR70,2024-03-27,2022-05-07
RNT4434,CUST7675,CAR34,2024-01-06,2022-06-12
RNT4435,CUST1422,CAR52,2022-12-11,2022-05-23
RNT4436,CUST11382,CAR92,2022-12-17,2022-02-02
RNT4437,CUST14993,CAR78,2024-08-22,2022-01-15
RNT4438,CUST4257,CAR79,2022-11-12,2023-08-13
RNT4439,CUST16559,CAR1,2023-08-07,2024-07-26
RNT4440,CUST11296,CAR36,2022-12-29,2022-10-03
RNT4441,CUST7581,CAR86,2022-10-06,2022-03-06
RNT4442,CUST4108,CAR6,2024-03-24,2022-02-22
RNT4443,CUST16373,CAR55,2023-12-06,2022-06-26
RNT4444,CUST3950,CAR4,2022-07-23,2024-05-07
RNT4445,CUST8717,CAR64,2024-06-25,2022-10-06
RNT4446,CUST10756,CAR89,2023-01-06,2023-03-12
RNT4447,CUST14204,CAR90,2022-06-04,2022-05-20
RNT4448,CUST3675,CAR0,2023-08-29,2023-12-25
RNT4449,CUST1325,CAR19,2021-11-14,2023-04-24
RNT4450,CUST7192,CAR87,2022-11-16,2024-03-11
RNT4451,CUST14623,CAR41,2023-07-15,2022-11-28
RNT4452,CUST8131,CAR82,2022-09-26,2022-01-14
RNT4453,CUST17110,CAR4,2023-11-24,2024-08-04
RNT4454,CUST8194,CAR86,2024-07-18,2024-01-17
RNT4455,CUST6892,CAR75,2024-06-10,2023-04-08
RNT4456,CUST13163,CAR74,2022-08-19,2024-03-12
RNT4457,CUST8691,CAR14,2023-12-25,2024-07-08
RNT4458,CUST15204,CAR40,2023-03-10,2021-11-03
RNT4459,CUST10763,CAR87,2024-04-07,2023-05-16
RNT4460,CUST15399,CAR84,2023-05-01,2024-06-29
RNT4461,CUST184,CAR92,2024-08-11,2023-06-02
RNT4462,CUST11909,CAR80,2022-04-15,2024-04-12
RNT4463,CUST6187,CAR30,2022-07-13,2023-08-07
RNT4464,CUST16472,CAR13,2022-06-06,2023-05-15
RNT4465,CUST12388,CAR0,2024-07-02,2022-04-05
RNT4466,CUST4815,CAR17,2024-06-28,2021-10-11
RNT4467,CUST13331,CAR86,2024-08-03,2023-03-12
RNT4468,CUST6212,CAR33,2024-06-19,2022-12-28
RNT4469,CUST3890,CAR81,2023-05-25,2023-11-10
RNT4470,CUST9149,CAR90,2022-01-05,2024-01-18
RNT4471,CUST9737,CAR34,2021-11-25,2022-12-02
RNT4472,CUST7458,CAR79,2023-01-21,2023-02-04
RNT4473,CUST4483,CAR38,2023-09-17,2023-12-19
RNT4474,CUST8323,CAR16,2021-09-24,2024-02-02
RNT4475,CUST6169,CAR3,2021-12-30,2022-02-13
RNT4476,CUST11154,CAR2,2022-04-10,2021-11-03
RNT4477,CUST166,CAR7,2022-09-02,2024-06-20
RNT4478,CUST15218,CAR74,2022-03-30,2024-05-20
RNT4479,CUST17313,CAR52,2022-01-22,2022-09-22
RNT4480,CUST16707,CAR89,2024-03-05,2022-07-30
RNT4481,CUST14136,CAR48,2023-10-17,2022-01-12
RNT4482,CUST10614,CAR36,2024-06-24,2021-11-23
RNT4483,CUST12448,CAR9,2022-02-19,2023-04-21
RNT4484,CUST2255,CAR29,2021-11-07,2021-10-15
RNT4485,CUST13066,CAR47,2023-03-24,2023-11-14
RNT4486,CUST2324,CAR35,2022-07-28,2023-12-31
RNT4487,CUST15446,CAR76,2022-03-24,2023-05-16
RNT4488,CUST13018,CAR38,2023-09-15,2023-08-27
RNT4489,CUST10925,CAR6,2024-03-12,2024-08-03
RNT4490,CUST6338,CAR15,2021-12-02,2024-02-12
RNT4491,CUST12417,CAR43,2022-06-25,2022-08-28
RNT4492,CUST13008,CAR31,2021-10-02,2024-04-23
RNT4493,CUST432,CAR35,2022-02-12,2023-05-24
RNT4494,CUST12511,CAR84,2022-04-03,2023-01-09
RNT4495,CUST13383,CAR6,2024-01-19,2024-02-27
RNT4496,CUST17002,CAR34,2022-08-11,2022-11-20
RNT4497,CUST8410,CAR73,2022-08-12,2024-02-22
RNT4498,CUST10354,CAR77,2023-03-25,2024-08-15
RNT4499,CUST16080,CAR37,2024-08-27,2024-01-11
